BuildingType,ENERGYSTARScore,Electricity(kBtu),DefaultData,SourceEUI(kBtu/sf),SiteEUI(kBtu/sf),TotalGHGEmissions,SteamUse(kBtu),SiteEnergyUseWN(kBtu),YearBuilt,SiteEUIWN(kBtu/sf),SourceEUIWN(kBtu/sf),PropertyGFATotal,Electricity(kWh),NumberofFloors,PrimaryPropertyType,Longitude,NumberofBuildings,GHGEmissionsIntensity,Latitude,SiteEnergyUse(kBtu),NaturalGas(kBtu),NaturalGas(therms),LargestPropertyUseType
Multifamily HR (10+),85,2612161,0,132.3999939,49.09999847,55.71,0,3450062.5,1923,51.09999847,138.1000061,67560,765580.6875,10,High-Rise Multifamily,-122.33601,1,0.82,47.61159,3318151.5,705990,7059.900879,Multifamily Housing
Multifamily HR (10+),85,2630929,0,84.30000305,26.89999962,18.34,0,2630929.5,1972,26.89999962,84.30000305,97978,771081.1875,10,High-Rise Multifamily,-122.30931,1,0.19,47.60042,2630929.5,0,0,Multifamily Housing
Multifamily HR (10+),85,8393892,0,95.40000153,30.39999962,58.52,0,8594217,1989,31.10000038,97.59999847,358176,2460109,26,High-Rise Multifamily,-122.34844,1,0.16,47.61534,8393893,0,0,Multifamily Housing
Multifamily HR (10+),86,5345013,0,96.19999695,34.59999847,96.2,0,7081851,1973,38,106.4000015,187080,1566533.75,26,High-Rise Multifamily,-122.34232,1,0.51,47.61353,6454820,1109806,11098.05957,Multifamily Housing
Multifamily HR (10+),86,11864017,0,77,33.5,509.36,0,21361874,2010,36,80.09999847,480789,3477144.5,31,High-Rise Multifamily,-122.33926,1,1.06,47.61296,19897354,8033336,80333.35938,Multifamily Housing
Multifamily HR (10+),87,984344,0,73.80000305,48.59999847,186.65,0,4837501.5,1930,53.79999924,79.90000153,90000,288494.5938,14,High-Rise Multifamily,-122.32484,1,2.07,47.61023,4369513.5,3385170,33851.69922,Multifamily Housing
Multifamily HR (10+),89,3666116,0,87.69999695,37.40000153,144.57,0,6281992,2011,39.70000076,91.5,176043,1074477.25,17,High-Rise Multifamily,-122.34844,1,0.82,47.61725,5907068,2240951,22409.51172,Multifamily Housing
Multifamily HR (10+),89,12468729,0,114.3000031,53.40000153,691.57,0,24655422,2014,55.20000076,116.4000015,619416,3654375.5,26,High-Rise Multifamily,-122.33235,1,1.12,47.59785,23853556,11384827,113848.2656,Multifamily Housing
Multifamily HR (10+),90,9528945,0,73.80000305,25.20000076,122.99,0,10593982,2008,25.20000076,73.80000305,517164,2792774,37,High-Rise Multifamily,-122.33342,1,0.24,47.61589,10593982,1065036,10650.36133,Multifamily Housing
Multifamily HR (10+),92,5466818,0,102.5,41.5,175.44,0,8459635,2014,43.59999847,107.8000031,269065,1602232.625,26,High-Rise Multifamily,-122.3489,1,0.65,47.61679,8052614.5,2585796,25857.95898,Multifamily Housing
Multifamily HR (10+),92,6013267,0,68.30000305,29.79999924,260.38,0,10382216,2014,30.60000038,69.09999847,336003,1762387.625,10,High-Rise Multifamily,-122.34671,1,0.77,47.6189,10126597,4113330,41133.30078,Multifamily Housing
Multifamily HR (10+),93,2195224,0,64.09999847,43.59999847,479.7,0,12092840,1962,48.20000076,68.90000153,250883,643383.375,18,High-Rise Multifamily,-122.32666,1,1.91,47.61191,10939331,8744107,87441.07031,Multifamily Housing
Multifamily HR (10+),93,8983223,0,84,36.29999924,374.56,0,15683112,2001,38.29999924,87.90000153,590869,2632832,16,High-Rise Multifamily,-122.35378,1,0.63,47.61503,14856602,5873378,58733.78125,Multifamily Housing
Multifamily HR (10+),95,1437109,0,81.80000305,49.29999924,195.71,0,5466018,1922,54.70000076,87.40000153,90920,421192.5938,10,High-Rise Multifamily,-122.32984,1,2.15,47.6115,4933374.5,3496265,34962.65234,Multifamily Housing
Multifamily HR (10+),99,3322069,0,83.5,33.59999847,103.37,0,5026807.5,2015,34.90000153,84.90000153,149976,973642.6875,20,High-Rise Multifamily,-122.3362,1,0.69,47.61753,4832277.5,1510208,15102.08496,Multifamily Housing
Multifamily LR (1-4),1,863026,0,141.3000031,69.40000153,57.33,0,1969891.5,1913,74.69999695,146.8999939,26355,252938.5,4,Low-Rise Multifamily,-122.31842,1,2.18,47.61435,1829122.375,966096,9660.959961,Multifamily Housing
Multifamily LR (1-4),1,2491545,0,121.1999969,48.40000153,75.12,0,3699164.75,2004,50,122.6999969,73697,730230.1875,2,Low-Rise Multifamily,-122.28421,1,1.02,47.66703,3579008.75,1087463,10874.62988,Multifamily Housing
Multifamily LR (1-4),1,2501282,0,175.6999969,70,75.07,0,3819444.75,1967,74.59999847,189.8999939,115819,733083.8125,3,Low-Rise Multifamily,-122.39435,1,0.65,47.51169,3586479.25,1085197,10851.96973,Multifamily Housing
Multifamily LR (1-4),1,2534873,0,304.2999878,96.90000153,17.67,0,2762337,1959,105.5999985,331.6000061,26157,742928.875,3,Low-Rise Multifamily,-122.30215,1,0.68,47.66316,2534873.5,0,0,Multifamily Housing
Multifamily LR (1-4),1,4525978,0,288.1000061,55.79999924,31.55,0,2992911,2015,60.70000076,315.8999939,51095,1326488.25,4,Low-Rise Multifamily,-122.37582,1,0.62,47.63892,2751301.25,0,0,Multifamily Housing
Multifamily LR (1-4),2,1310281,0,143.1000061,45.59999847,9.13,0,1382907.75,1989,48.09999847,151.1000061,20380,384021.3125,4,Low-Rise Multifamily,-122.32324,1,0.45,47.6184,1310280.75,0,0,Multifamily Housing
Multifamily LR (1-4),3,1128061,0,167.6999969,53.40000153,7.86,0,1164795.75,2003,55.09999847,173.1999969,30315,330615.6875,4,Low-Rise Multifamily,-122.30247,1,0.26,47.67594,1128060.75,0,0,Multifamily Housing
Multifamily LR (1-4),3,1128537,0,174.1999969,81.59999847,63.36,0,2245282.5,1903,84.30000305,177,26640,330755.1875,3,Low-Rise Multifamily,-122.34967,1,2.38,47.61543,2173356.25,1044820,10448.19531,Multifamily Housing
Multifamily LR (1-4),3,4927628,0,147.8000031,60.09999847,160.8,0,7760028,2001,63.79999924,155.1999969,121635,1444205.125,3,Low-Rise Multifamily,-122.28551,1,1.32,47.54027,7308538,2380909,23809.0918,Multifamily Housing
Multifamily LR (1-4),4,3075806,0,90.5,45.79999924,348.21,3680604,8076913,1926,49,94.30000305,164120,901467.125,1,Low-Rise Multifamily,-122.33025,1,2.12,47.60954,7559797,803387,8033.869629,Multifamily Housing
Multifamily LR (1-4),5,1044217,0,133.1999969,42.40000153,7.28,0,1107239.125,1984,45,141.1999969,24620,306042.4063,4,Low-Rise Multifamily,-122.31962,1,0.3,47.62397,1044216.813,0,0,Multifamily Housing
Multifamily LR (1-4),6,1319573,0,115.0999985,36.70000076,9.2,0,1357093,1910,37.70000076,118.4000015,36000,386744.5938,4,Low-Rise Multifamily,-122.32544,1,0.26,47.59787,1319572.875,0,0,Multifamily Housing
Multifamily LR (1-4),7,515916,0,105.5,59.90000153,56.7,0,1632577.125,1925,64.5,111,25316,151206.2969,4,Low-Rise Multifamily,-122.32274,1,2.24,47.60522,1515854.875,999939,9999.389648,Multifamily Housing
Multifamily LR (1-4),7,3515820,0,84.5,26.89999962,24.51,0,3786654,1975,29,91,130680,1030428,3,Low-Rise Multifamily,-122.31089,1,0.19,47.72971,3515821,0,0,Multifamily Housing
Multifamily LR (1-4),10,781682,0,120.8000031,38.5,5.45,0,809833.125,1979,39.90000153,125.0999985,24371,229098,3,Low-Rise Multifamily,-122.37676,1,0.22,47.54685,781682.5,0,0,Multifamily Housing
Multifamily LR (1-4),10,3838807,0,105.6999969,33.59999847,26.76,0,4031081.5,1985,35.29999924,110.9000015,114030,1125089.875,4,Low-Rise Multifamily,-122.318,1,0.23,47.59094,3838807.25,0,0,Multifamily Housing
Multifamily LR (1-4),11,369549,0,102.6999969,66.40000153,65.77,0,1682208.375,1905,71.69999695,108.1999969,23469,108308.5,3,Low-Rise Multifamily,-122.31852,1,2.8,47.61391,1559452.75,1189904,11899.04004,Multifamily Housing
Multifamily LR (1-4),12,986345,0,130.6999969,69.40000153,85.88,0,2606933,1909,73.19999695,134.6999969,33887,289081.1875,4,Low-Rise Multifamily,-122.32468,1,2.53,47.59802,2473814.25,1487469,14874.68945,Multifamily Housing
Multifamily LR (1-4),12,1222949,0,127,40.5,8.53,0,1279797.75,1985,42.29999924,132.8999939,40894,358425.9063,3,Low-Rise Multifamily,-122.26521,1,0.21,47.67385,1222949.25,0,0,Multifamily Housing
Multifamily LR (1-4),12,1604130,0,121.5,38.70000076,11.18,0,1691910.125,1984,40.79999924,128.1999969,41443,470143.5,4,Low-Rise Multifamily,-122.38712,1,0.27,47.57602,1604129.75,0,0,Multifamily Housing
Multifamily LR (1-4),13,761700,0,148.3999939,80.40000153,71.15,0,2115888.75,1997,85,154.6000061,24880,223241.5,4,Low-Rise Multifamily,-122.33264,1,2.86,47.62353,2001481,1239781,12397.80957,Multifamily Housing
Multifamily LR (1-4),13,946968,0,120.3000031,44.5,19.83,0,1263325.75,1973,47,128.3999939,26880,277540.5,4,Low-Rise Multifamily,-122.39791,1,0.74,47.5857,1195994.125,249026,2490.26001,Multifamily Housing
Multifamily LR (1-4),13,2127534,0,91.30000305,29.10000038,14.83,0,2309997.25,1975,31.60000038,99.09999847,79963,623544.5,3,Low-Rise Multifamily,-122.31321,1,0.19,47.72958,2127534,0,0,Multifamily Housing
Multifamily LR (1-4),14,1014405,0,103.1999969,32.90000153,7.07,0,1093846.875,1996,35.5,111.3000031,30854,297305.1875,4,Low-Rise Multifamily,-122.3716,1,0.23,47.6681,1014405.375,0,0,Multifamily Housing
Multifamily LR (1-4),15,404022,0,87.59999847,56.29999924,69.88,0,1851120.75,1916,62.5,94.5,21000,118412.1016,3,Low-Rise Multifamily,-122.3177,1,3.33,47.6131,1666762.125,1262740,12627.40039,Multifamily Housing
Multifamily LR (1-4),15,995799,0,91,29,6.94,0,1036754.125,1989,30.20000076,94.69999695,34368,291851.9063,4,Low-Rise Multifamily,-122.34795,1,0.2,47.72298,995798.8125,0,0,Multifamily Housing
Multifamily LR (1-4),15,1191899,0,80.80000305,35.09999847,50.52,0,2185550.5,1917,38.59999847,88.40000153,56617,349325.6875,4,Low-Rise Multifamily,-122.36301,1,0.89,47.56379,1986611.375,794712,7947.119629,Multifamily Housing
Multifamily LR (1-4),15,2352982,0,84.19999695,26.79999924,16.4,0,2519849.75,1971,28.70000076,90.19999695,87696,689619.6875,4,Low-Rise Multifamily,-122.2645,1,0.19,47.52241,2352982.75,0,0,Multifamily Housing
Multifamily LR (1-4),16,1239315,0,121.8000031,38.79999924,8.64,0,1309943.875,1992,41,128.6999969,42093,363222.5,4,Low-Rise Multifamily,-122.34729,1,0.21,47.62746,1239315.375,0,0,Multifamily Housing
Multifamily LR (1-4),17,319714,0,142.6999969,108.3000031,17.75,0,2266028.75,1926,108.9000015,143.6999969,27840,93702.70313,3,Low-Rise Multifamily,-122.30702,1,0.64,47.61945,2253647.75,292253,2922.530029,Multifamily Housing
Multifamily LR (1-4),17,607835,0,111.5999985,48.70000076,26.27,0,1089064.375,1995,51.79999924,117.4000015,21005,178146.2969,3,Low-Rise Multifamily,-122.3204651,1,1.25,47.6053772,1022614.313,414779,4147.790039,Multifamily Housing
Multifamily LR (1-4),17,614763,0,103.5,59.70000076,94.01,631223,2049054.5,1915,60.59999847,104.5999985,31578,180176.7031,4,Low-Rise Multifamily,-122.34005,1,2.98,47.60763,2018011.875,772026,7720.259766,Multifamily Housing
Multifamily LR (1-4),17,835093,0,117.5999985,37.5,5.82,0,883783,1985,39.59999847,124.5,22716,244751.7969,4,Low-Rise Multifamily,-122.3629,1,0.26,47.62484,835093.1875,0,0,Multifamily Housing
Multifamily LR (1-4),17,967493,0,113.3000031,36.09999847,6.74,0,1017339.313,1980,37.90000153,119.1999969,26808,283555.9063,4,Low-Rise Multifamily,-122.31224,1,0.25,47.63289,967492.875,0,0,Multifamily Housing
Multifamily LR (1-4),17,1186835,0,143,45.59999847,8.27,0,1278393.125,1988,49.09999847,154.1000061,42312,347841.4063,4,Low-Rise Multifamily,-122.38728,1,0.2,47.58279,1186835.125,0,0,Multifamily Housing
Multifamily LR (1-4),17,1213444,0,115.1999969,36.70000076,8.46,0,1273989.75,1990,38.5,120.9000015,33084,355640.0938,4,Low-Rise Multifamily,-122.38687,1,0.26,47.5784,1213444.125,0,0,Multifamily Housing
Multifamily LR (1-4),18,377937,0,83,59.20000076,101.96,0,2488628.25,1930,65.59999847,89.69999695,37944,110767.1016,3,Low-Rise Multifamily,-122.35633,1,2.69,47.63205,2248134.5,1870197,18701.9707,Multifamily Housing
Multifamily LR (1-4),18,1162493,0,96.09999847,30.60000038,8.1,0,1194672.25,2000,31.5,98.80000305,37964,340707.3125,3,Low-Rise Multifamily,-122.33325,1,0.21,47.66857,1162493.625,0,0,Multifamily Housing
Multifamily LR (1-4),19,245285,0,87.09999847,66.09999847,90.31,0,2114189.5,1928,73.09999847,94.30000305,28940,71889,3,Low-Rise Multifamily,-122.35764,1,3.12,47.63106,1913558.375,1668273,16682.73047,Multifamily Housing
Multifamily LR (1-4),19,816301,0,145.3999939,46.29999924,5.69,0,869296.3125,1978,49.29999924,154.8000031,20739,239244,3,Low-Rise Multifamily,-122.30709,1,0.27,47.61997,816300.5,0,0,Multifamily Housing
Multifamily LR (1-4),20,912066,0,134.3000031,45.70000076,11.53,0,1061500.625,1978,48.09999847,141.3999939,22082,267311.1875,3,Low-Rise Multifamily,-122.31775,1,0.52,47.60411,1009476,97410,974.1000366,Multifamily Housing
Multifamily LR (1-4),21,466238,0,68.09999847,31.60000038,25.39,0,910793,1990,32.59999847,70.59999847,28033,136646.5,3,Low-Rise Multifamily,-122.37355,1,0.91,47.58163,883109.875,416872,4168.720215,Multifamily Housing
Multifamily LR (1-4),21,747384,0,83.80000305,26.70000076,5.21,0,811476.625,1978,29,91,27997,219045.7969,4,Low-Rise Multifamily,-122.39791,1,0.19,47.64611,747384.5,0,0,Multifamily Housing
Multifamily LR (1-4),21,749304,0,108.1999969,60.40000153,77.75,0,2353435.75,1982,67.19999695,117.0999985,37642,219608.5,4,Low-Rise Multifamily,-122.40735,1,2.07,47.6744,2114860.25,1365556,13655.55957,Multifamily Housing
Multifamily LR (1-4),21,948676,0,121.8000031,38.79999924,6.61,0,995226.625,1983,40.70000076,127.8000031,25721,278041.0938,4,Low-Rise Multifamily,-122.35436,1,0.26,47.66238,948676.5,0,0,Multifamily Housing
Multifamily LR (1-4),22,878509,0,109.5999985,34.90000153,6.12,0,946794.375,1967,37.59999847,118.0999985,25174,257476.4063,3,Low-Rise Multifamily,-122.27324,1,0.24,47.54262,878509.5,0,0,Multifamily Housing
Multifamily LR (1-4),23,468022,0,88.19999695,38,19.23,0,840253.5,1906,41.5,98.5,24560,137169.4063,3,Low-Rise Multifamily,-122.327,1,0.78,47.61967,768755.125,300733,3007.329834,Multifamily Housing
Multifamily LR (1-4),23,1110150,0,127.5999985,40.59999847,7.74,0,1176168.25,1990,43,135.1000061,27328,325366.5,4,Low-Rise Multifamily,-122.41169,1,0.28,47.57844,1110150.625,0,0,Multifamily Housing
Multifamily LR (1-4),23,1372575,0,108.1999969,34.5,9.57,0,1466592.75,1986,36.79999924,115.6999969,39816,402278.5938,3,Low-Rise Multifamily,-122.30015,1,0.24,47.5997,1372574.75,0,0,Multifamily Housing
Multifamily LR (1-4),23,1614673,0,107.0999985,34.09999847,11.26,0,1757296.375,1920,37.09999847,116.5,57212,473233.6875,4,Low-Rise Multifamily,-122.36384,1,0.2,47.63182,1614673.625,0,0,Multifamily Housing
Multifamily LR (1-4),24,696321,0,112.1999969,49.70000076,32.02,0,1308208.75,1977,53.90000153,118.8000031,31008,204079.9063,4,Low-Rise Multifamily,-122.3414,1,1.03,47.63434,1207869.875,511549,5115.490234,Multifamily Housing
Multifamily LR (1-4),24,817696,0,100.6999969,32.09999847,5.7,0,876062.3125,1926,34.29999924,107.8000031,29896,239652.9063,3,Low-Rise Multifamily,-122.31337,1,0.19,47.62339,817695.6875,0,0,Multifamily Housing
Multifamily LR (1-4),24,1034809,0,146.8999939,46.79999924,7.21,0,1117852.25,1977,50.5,158.6999969,23664,303285.0938,3,Low-Rise Multifamily,-122.37605,1,0.3,47.54371,1034808.875,0,0,Multifamily Housing
Multifamily LR (1-4),25,1059605,0,118.9000015,37.90000153,7.39,0,1148058.75,1963,41,128.8000031,27984,310552.5938,3,Low-Rise Multifamily,-122.28161,1,0.26,47.55512,1059605.625,0,0,Multifamily Housing
Multifamily LR (1-4),25,1283722,0,178.1999969,93.90000153,108.79,0,3379950,2005,100.3000031,185,41461,376237.4063,4,Low-Rise Multifamily,-122.32949,1,2.62,47.61824,3163537,1879815,18798.15039,Multifamily Housing
Multifamily LR (1-4),26,784329,0,94.69999695,30.20000076,5.47,0,827881.125,2013,31.79999924,100,28200,229873.7969,4,Low-Rise Multifamily,-122.34269,1,0.19,47.65701,784329.5,0,0,Multifamily Housing
Multifamily LR (1-4),26,1117423,0,109.8000031,50.5,58.79,0,2260147,1990,55,117.4000015,41126,327498,4,Low-Rise Multifamily,-122.37331,1,1.43,47.64005,2077613.25,960190,9601.899414,Multifamily Housing
Multifamily LR (1-4),27,278493,0,95.80000305,68.40000153,75.58,0,1817966.25,1925,74.69999695,102.4000015,24325,81621.60156,2,Low-Rise Multifamily,-122.32653,1,3.11,47.62835,1664948.75,1386456,13864.56055,Multifamily Housing
Multifamily LR (1-4),27,964499,0,66,21,6.72,0,1034279.313,1989,22.5,70.80000305,45878,282678.4063,4,Low-Rise Multifamily,-122.39418,1,0.15,47.58898,964498.8125,0,0,Multifamily Housing
Multifamily LR (1-4),27,2001644,0,116.9000015,37.20000076,13.95,0,2160313.5,1968,40.20000076,126.1999969,59502,586648.1875,3,Low-Rise Multifamily,-122.27578,1,0.23,47.63991,2001643.75,0,0,Multifamily Housing
Multifamily LR (1-4),28,259645,0,113.1999969,87,102.73,0,2437909,1928,98.19999695,125,24828,76097.60156,4,Low-Rise Multifamily,-122.38454,1,4.14,47.67151,2159932,1900287,19002.86914,Multifamily Housing
Multifamily LR (1-4),28,389947,0,84.30000305,63.59999847,138.31,0,3244258.25,1909,70.09999847,91.19999695,46296,114286.8984,4,Low-Rise Multifamily,-122.35876,1,2.99,47.62662,2942890.75,2552944,25529.43945,Multifamily Housing
Multifamily LR (1-4),28,1433573,0,103.5,33,9.99,0,1560121.75,1980,35.90000153,112.5999985,52166,420156.1875,3,Low-Rise Multifamily,-122.30551,1,0.19,47.60109,1433573.25,0,0,Multifamily Housing
Multifamily LR (1-4),29,844000,0,133.8000031,42.59999847,5.88,0,877672,2005,44.29999924,139.1000061,30918,247362.2969,4,Low-Rise Multifamily,-122.30201,1,0.19,47.67598,844000.3125,0,0,Multifamily Housing
Multifamily LR (1-4),29,899438,0,113.0999985,62.79999924,91.53,0,2730100.25,1978,68.40000153,123,39888,263610.3125,4,Low-Rise Multifamily,-122.39409,1,2.29,47.53979,2504814.5,1605376,16053.75977,Multifamily Housing
Multifamily LR (1-4),29,945062,0,115,46.59999847,30.45,0,1477343.875,1992,49.40000153,121.1999969,35655,276981.9063,4,Low-Rise Multifamily,-122.33225,1,0.85,47.60201,1394408.25,449346,4493.459961,Multifamily Housing
Multifamily LR (1-4),29,1388812,0,102,32.5,9.68,0,1481243.75,2006,34.59999847,108.8000031,55842,407037.5,2,Low-Rise Multifamily,-122.2688,1,0.17,47.53647,1388812,0,0,Multifamily Housing
Multifamily LR (1-4),29,5721599,0,121.5999985,39.70000076,52.04,0,6051946,2000,40.40000153,123.6999969,209575,1676904.625,4,Low-Rise Multifamily,-122.31636,1,0.25,47.60941,5950438.5,228839,2288.390137,Multifamily Housing
Multifamily LR (1-4),30,227581,0,98.80000305,72.19999695,68.8,0,1623081.125,1930,78.5,105.4000015,20688,66700.10156,3,Low-Rise Multifamily,-122.35953,1,3.33,47.6261,1493131.75,1265551,12655.50977,Multifamily Housing
Multifamily LR (1-4),30,619545,0,92.59999847,29.5,4.32,0,619545.125,2015,29.5,92.59999847,20128,181578.2969,4,Low-Rise Multifamily,-122.29297,1,0.21,47.71986,619545.125,0,0,Multifamily Housing
Multifamily LR (1-4),30,663416,0,77.90000153,38.29999924,44.4,0,1434297.75,1930,38.90000153,78.5,36837,194436.2031,4,Low-Rise Multifamily,-122.36081,1,1.21,47.62572,1412424.25,749008,7490.07959,Multifamily Housing
Multifamily LR (1-4),30,831071,0,108.5999985,34.59999847,5.79,0,897237,1956,37.29999924,117.1999969,24039,243573,3,Low-Rise Multifamily,-122.32444,1,0.24,47.60629,831071.3125,0,0,Multifamily Housing
Multifamily LR (1-4),30,907759,0,108.1999969,34.5,6.33,0,969859.6875,1985,36.79999924,115.5999985,26347,266048.8125,4,Low-Rise Multifamily,-122.37749,1,0.24,47.67042,907758.5,0,0,Multifamily Housing
Multifamily LR (1-4),30,2404045,0,110.8000031,35.29999924,16.76,0,2563977.75,1974,37.59999847,118.0999985,81821,704585.3125,4,Low-Rise Multifamily,-122.39002,1,0.2,47.6536,2404045.25,0,0,Multifamily Housing
Multifamily LR (1-4),31,806370,0,117.0999985,37.29999924,5.62,0,858884.8125,1990,39.70000076,124.8000031,27344,236333.5938,4,Low-Rise Multifamily,-122.32275,1,0.21,47.70093,806370.3125,0,0,Multifamily Housing
Multifamily LR (1-4),31,1928562,0,120.5,38.40000153,13.44,0,2044956.25,1984,40.70000076,127.8000031,50252,565229.125,4,Low-Rise Multifamily,-122.31203,1,0.27,47.72142,1928562,0,0,Multifamily Housing
Multifamily LR (1-4),31,2702730,0,105.1999969,40.09999847,66.05,0,3793748.5,1990,42.40000153,111.0999985,89549,792125,2,Low-Rise Multifamily,-122.36712,1,0.74,47.51996,3591653,888922,8889.219727,Multifamily Housing
Multifamily LR (1-4),32,586848,0,90.5,28.79999924,4.09,0,620477.875,1972,30.5,95.69999695,20368,171995.4063,3,Low-Rise Multifamily,-122.30572,1,0.2,47.61866,586848.1875,0,0,Multifamily Housing
Multifamily LR (1-4),32,1016147,0,66.59999847,21.20000076,7.08,0,1057211.625,1988,22.10000038,69.30000305,47873,297815.5938,4,Low-Rise Multifamily,-122.33471,2,0.15,47.70395,1016146.875,0,0,Multifamily Housing
Multifamily LR (1-4),32,1375096,0,101.9000015,32.5,9.63,0,1430023,2006,33.70000076,105.9000015,54238,403017.5,4,Low-Rise Multifamily,-122.35297,1,0.18,47.69093,1375978.875,883,8.829999924,Multifamily Housing
Multifamily LR (1-4),32,1497496,1,107.5,34.20000076,10.44,0,1594122.125,1961,36.40000153,114.4000015,43752,438891.0938,3,Low-Rise Multifamily,-122.27438,1,0.24,47.54557,1497496.5,0,0,Multifamily Housing
